"observation_group_id","date","person_id","station_id","station_name"
"20191125_CC0074*01_58312487_1","2019-11-25",-7716,100006,"Music Building"
"20191125_CC0139*01_58312487_1","2019-11-25",-7716,100006,"Music Building"
"20191125_20070154*04_51243846_1","2019-11-25",-7449,100006,"Music Building"
"20191125_CC0192*01_63531105_1","2019-11-25",-7889,100006,"Music Building"
"20191125_CC1126*01_85143233_1","2019-11-25",-8709,100012,"NW corner"
"20191125_CC0402*01_97257041_1","2019-11-25",-9106,100001,"Beaumont Tower"
"20191125_CC0234*01_97257041_1","2019-11-25",-9106,100001,"Beaumont Tower"
"20191125_CC1720*03_81902557_1","2019-11-25",-8590,100011,"International Center"
"20191125_CC6859*01_81902557_1","2019-11-25",-8590,100011,"International Center"
"20191125_CC6694*02_84831069_1","2019-11-25",-8700,100016,"Shaw Hall"
"20191125_20100048*07_81844165_1","2019-11-25",-8588,100013,"Plant Sciences"
"20191125_CC4423*01_39969336_1","2019-11-25",-7031,100002,"Benefactors Plaza"
"20191125_89P063*02_89406901_1","2019-11-25",-8859,100016,"Shaw Hall"
"20191125_CC6631*01_89406901_1","2019-11-25",-8859,100016,"Shaw Hall"
"20191125_CC4611*01_19433161_1","2019-11-25",-6317,NA,NA
"20191125_CC0320*01_28527920_1","2019-11-25",-6620,100001,"Beaumont Tower"
"20191125_CC2943*02_34119976_1","2019-11-25",-6834,100010,"Sanford Natural Area"
"20191125_CC1032*01_47781370_1","2019-11-25",-7310,100004,"Hannah Administration Building"
"20191125_CC4333*01_47781370_1","2019-11-25",-7310,100004,"Hannah Administration Building"
"20191125_CC6395*01_33650939_1","2019-11-25",-6814,100008,"NE Dorms"
"20191125_CC0597*01_38280729_1","2019-11-25",-6967,100005,"Beal Botanical Garden"
"20191125_CC0549*01_38280729_1","2019-11-25",-6967,100005,"Beal Botanical Garden"
"20191125_CC5971*01_68731096_1","2019-11-25",-8077,100011,"International Center"
"20191125_CC5971*01_68731096_2","2019-11-25",-8077,100011,"International Center"
"20191125_CC6281*01_22012689_1","2019-11-25",-6401,100008,"NE Dorms"
"20191125_CC6259*02_22012689_1","2019-11-25",-6401,100008,"NE Dorms"
"20191125_CC4676*02_42780164_1","2019-11-25",-7134,NA,NA
"20191125_20080059*14_42780164_1","2019-11-25",-7134,100001,"Beaumont Tower"
"20191125_CC4639*02_42780164_1","2019-11-25",-7134,NA,NA
"20191125_98P136*01_79606690_1","2019-11-25",-8503,NA,NA
"20191125_CC5067*01_79606690_1","2019-11-25",-8503,NA,NA
"20191126_20060244*05_61435036_1","2019-11-26",-7812,100007,"Kresge Arts Center and Giltner Hall"
"20191126_CC6484*01_61435036_1","2019-11-26",-7812,NA,NA
"20191126_CC6484*01_81191919_1","2019-11-26",-8563,NA,NA
"20191126_20080059*15_76744008_1","2019-11-26",-8387,100001,"Beaumont Tower"
"20191126_CC4600*01_76744008_1","2019-11-26",-8387,100002,"Benefactors Plaza"
"20191126_CC4676*01_86852185_1","2019-11-26",-8769,NA,NA
"20191126_CC6527*01_86852185_1","2019-11-26",-8769,100007,"Kresge Arts Center and Giltner Hall"
"20191126_CC0074*01_98261350_1","2019-11-26",-9141,100006,"Music Building"
"20191126_CC2943*01_84128879_1","2019-11-26",-8670,100010,"Sanford Natural Area"
"20191126_CC2943*02_84128879_1","2019-11-26",-8670,100010,"Sanford Natural Area"
"20191126_CC2662*01_24289201_1","2019-11-26",-6482,100017,"Wharton Center"
"20191126_20000146*05_50662401_1","2019-11-26",-7427,100013,"Plant Sciences"
"20191126_20060244*05_83719511_1","2019-11-26",-8651,100007,"Kresge Arts Center and Giltner Hall"
"20191126_NN0748*01_21671815_1","2019-11-26",-6387,100013,"Plant Sciences"
"20191126_20060244*04_40344419_1","2019-11-26",-7049,100007,"Kresge Arts Center and Giltner Hall"
"20191126_CC6694*02_40344419_1","2019-11-26",-7049,100016,"Shaw Hall"
"20191126_89P063*02_28728725_1","2019-11-26",-6626,100016,"Shaw Hall"
"20191126_CC1623*01_28728725_1","2019-11-26",-6626,100016,"Shaw Hall"
"20191126_CC4955*01_31373141_1","2019-11-26",-6734,100014,"Breslin to Stadium"
"20191126_CC0242*01_57251923_1","2019-11-26",-7669,100001,"Beaumont Tower"
"20191126_20050360*10_57251923_1","2019-11-26",-7669,100001,"Beaumont Tower"
"20191126_CC6694*03_31373141_1","2019-11-26",-6734,100016,"Shaw Hall"
"20191126_20080508*03_14225684_1","2019-11-26",-6143,100004,"Hannah Administration Building"
"20191126_CC4326*01_14225684_1","2019-11-26",-6143,100004,"Hannah Administration Building"
"20191126_CC5484*02_50138089_1","2019-11-26",-7407,100016,"Shaw Hall"
"20191126_CC6341*01_33643594_1","2019-11-26",-6813,100008,"NE Dorms"
"20191126_CC4955*01_50138089_1","2019-11-26",-7407,100014,"Breslin to Stadium"
"20191126_CC6484*02_81191919_1","2019-11-26",-8563,NA,NA
"20191126_CC6259*04_88070659_1","2019-11-26",-8803,100008,"NE Dorms"
"20191126_CC4639*01_33643594_1","2019-11-26",-6813,NA,NA
"20191126_CC6259*01_48334043_1","2019-11-26",-7331,100008,"NE Dorms"
"20191126_CC4600*01_80494238_1","2019-11-26",-8536,100002,"Benefactors Plaza"
"20191126_20060244*07_75211781_1","2019-11-26",-8333,100007,"Kresge Arts Center and Giltner Hall"
"20191126_CC6328*01_75211781_1","2019-11-26",-8333,100008,"NE Dorms"
"20191126_CC2662*02_93061751_1","2019-11-26",-8976,100017,"Wharton Center"
"20191126_CC2662*01_93061751_1","2019-11-26",-8976,100017,"Wharton Center"
"20191126_CC0139*01_98261350_1","2019-11-26",-9141,100006,"Music Building"
"20191126_89P063*01_78505885_1","2019-11-26",-8462,100016,"Shaw Hall"
"20191126_CC6694*01_78505885_1","2019-11-26",-8462,100016,"Shaw Hall"
"20191126_CC0242*01_42780164_1","2019-11-26",-7134,100001,"Beaumont Tower"
"20191126_20050360*10_42780164_1","2019-11-26",-7134,100001,"Beaumont Tower"
"20191126_CC0357*01_80494238_1","2019-11-26",-8536,100001,"Beaumont Tower"
"20191126_20110608*01_15059897_1","2019-11-26",-6165,100003,"Grand River Ave"
"20191126_CC5067*02_43049960_1","2019-11-26",-7145,NA,NA
"20191126_94N379*17_17876232_1","2019-11-26",-6257,100013,"Plant Sciences"
"20191126_20100048*07_17876232_1","2019-11-26",-6257,100013,"Plant Sciences"
"20191126_CC4676*01_86852185_2","2019-11-26",-8769,NA,NA
"20191126_CC0169*01_87323730_1","2019-11-26",-8786,100006,"Music Building"
"20191126_CC1032*01_21596748_1","2019-11-26",-6385,100004,"Hannah Administration Building"
"20191126_CC4333*01_21596748_1","2019-11-26",-6385,100004,"Hannah Administration Building"
"20191126_CC4955*02_83719511_1","2019-11-26",-8651,100014,"Breslin to Stadium"
"20191126_20080059*15_33874845_1","2019-11-26",-6822,100001,"Beaumont Tower"
"20191126_20080059*15_33874845_2","2019-11-26",-6822,100001,"Beaumont Tower"
"20191126_CC6500*01_77428496_1","2019-11-26",-8418,100004,"Hannah Administration Building"
"20191126_20060244*07_40001586_1","2019-11-26",-7033,100007,"Kresge Arts Center and Giltner Hall"
"20191126_CC6500*01_77428496_2","2019-11-26",-8418,100004,"Hannah Administration Building"
